rank,region_id,region_name,state,city,metro,county_name,current_value,appreciation_pct,appreciation_score,velocity_score,distress_score,pricing_power_score,value_gap_score,composite_score,days_to_pending,price_cut_pct,sale_to_list,value_gap_pct,strategy
97,79264,48602,MI,Saginaw,"Saginaw, MI",Saginaw County,79592.6854270473,6.665505694569382,91.68819855038171,88.20055581287633,66.24754293323345,,45.00506844809853,68.228273148918,34.0,25.90957070512428,,165.5963542402213,Balanced
98,77277,44667,OH,Orrville,"Wooster, OH",Wayne County,231581.0563685849,3.279733191084654,69.80071696480067,92.13756368689208,86.58968375698515,,42.54077511900112,68.21374790553581,31.166666666666668,28.884126613014388,,155.20950780410354,Balanced
99,77390,44904,OH,Lexington,"Mansfield, OH",Richland County,261778.56479548247,6.599701904761318,91.26280693408054,95.84298286243632,85.27419602676565,,18.62634266829414,68.20126569831534,28.5,28.691767714627815,,54.41163015721497,Balanced
100,64817,16930,PA,Liberty,"Williamsport, PA",Tioga County,262780.2524742994,8.724651219107429,100.0,83.80037054191754,89.26847880701163,,17.91302154640997,68.19637417906783,37.166666666666664,29.275836891255075,,51.40502503226263,Balanced
101,86780,65332,MO,Green Ridge,"Sedalia, MO",Pettis County,270697.7067340655,9.949987925435568,100.0,67.82075034738304,86.47611161569368,,36.432353459808176,68.14584308457698,48.666666666666664,28.867519379450464,,129.4628821926422,Balanced
102,86785,65337,MO,La Monte,"Sedalia, MO",Pettis County,202827.7575559308,8.972173220872133,100.0,67.82075034738304,86.47611161569368,,36.432353459808176,68.14584308457698,48.666666666666664,28.867519379450464,,129.4628821926422,Balanced
103,86790,65345,MO,Mora,"Sedalia, MO",Pettis County,360957.1755418039,14.880339986375127,100.0,67.82075034738304,86.47611161569368,,36.432353459808176,68.14584308457698,48.666666666666664,28.867519379450464,,129.4628821926422,Balanced
104,86782,65334,MO,Hughesville,"Sedalia, MO",Pettis County,276078.205044919,9.420642189321567,100.0,67.82075034738304,86.47611161569368,,36.432353459808176,68.14584308457698,48.666666666666664,28.867519379450464,,129.4628821926422,Balanced
105,86794,65350,MO,Smithton,"Sedalia, MO",Pettis County,247261.24373172183,12.452371686506833,100.0,67.82075034738304,86.47611161569368,,36.432353459808176,68.14584308457698,48.666666666666664,28.867519379450464,,129.4628821926422,Balanced
106,78496,47232,IN,Elizabethtown,"Columbus, IN",Bartholomew County,286736.20550808206,5.771691106816764,85.9100931666845,89.3584993052339,100.0,,15.428791088050694,68.13947671199382,33.166666666666664,31.708138072882107,,40.93414480943011,Balanced
107,77069,44214,OH,Burbank,"Wooster, OH",Wayne County,297434.8488823064,3.217081028220692,69.39569918538093,92.13756368689208,86.58968375698515,,42.54077511900112,68.13274434965186,31.166666666666668,28.884126613014388,,155.20950780410354,Balanced
108,87152,66401,KS,,"Topeka, KS",Wabaunsee County,283345.02043025626,7.326969705989904,95.96426298016556,97.2325150532654,67.47717143595477,,29.798922340300166,68.09457436193718,27.5,26.089374726685726,,101.5033736514531,Balanced
109,87197,66510,KS,Melvern,"Topeka, KS",Osage County,207395.382489452,7.0822280543707805,94.38211935193156,97.2325150532654,67.47717143595477,,31.325976728067545,68.08355651384386,27.5,26.089374726685726,,107.93981497848823,Balanced
110,84986,61451,IL,Laura,"Peoria, IL",Peoria County,176203.61849524034,8.138714163754447,100.0,100.0,69.76764918621011,28.232351592901068,42.302455773016305,68.0604913104255,25.166666666666668,26.424302804460005,0.9965254815758762,154.20500626190812,Balanced
111,85037,61536,IL,Hanna City,"Peoria, IL",Peoria County,218700.84586645008,10.564349655304158,100.0,100.0,69.76764918621011,28.232351592901068,42.302455773016305,68.0604913104255,25.166666666666668,26.424302804460005,0.9965254815758762,154.20500626190812,Balanced
112,85080,61615,IL,Peoria,"Peoria, IL",Peoria County,242444.5724709381,9.541407909589338,100.0,100.0,69.76764918621011,28.232351592901068,42.302455773016305,68.0604913104255,25.166666666666668,26.424302804460005,0.9965254815758762,154.20500626190812,Balanced
113,85073,61606,IL,Peoria,"Peoria, IL",Peoria County,118713.1442602552,9.006401517069216,100.0,100.0,69.76764918621011,28.232351592901068,42.302455773016305,68.0604913104255,25.166666666666668,26.424302804460005,0.9965254815758762,154.20500626190812,Balanced
114,85079,61614,IL,Peoria,"Peoria, IL",Peoria County,193158.9352101532,9.592322067241925,100.0,100.0,69.76764918621011,28.232351592901068,42.302455773016305,68.0604913104255,25.166666666666668,26.424302804460005,0.9965254815758762,154.20500626190812,Balanced
115,85071,61604,IL,Peoria,"Peoria, IL",Peoria County,104644.80965928224,8.110424568006627,100.0,100.0,69.76764918621011,28.232351592901068,42.302455773016305,68.0604913104255,25.166666666666668,26.424302804460005,0.9965254815758762,154.20500626190812,Balanced
116,85030,61529,IL,Elmwood,"Peoria, IL",Peoria County,177991.4772379461,8.417878769677168,100.0,100.0,69.76764918621011,28.232351592901068,42.302455773016305,68.0604913104255,25.166666666666668,26.424302804460005,0.9965254815758762,154.20500626190812,Balanced
