rank,region_id,region_name,state,city,metro,county_name,current_value,appreciation_pct,appreciation_score,velocity_score,distress_score,pricing_power_score,value_gap_score,composite_score,days_to_pending,price_cut_pct,sale_to_list,value_gap_pct,strategy
86,77567,45304,OH,Arcanum,"Greenville, OH",Darke County,230868.0461558466,8.370691887042373,100.0,90.05326540064844,82.74281545710247,,20.601408664393443,78.23441718772226,32.666666666666664,28.3216133098457,,62.73641315299382,Fast Flip
87,77617,45358,OH,Pitsburg,"Greenville, OH",Darke County,177573.7409717264,10.421097328816481,100.0,90.05326540064844,82.74281545710247,,20.601408664393443,78.23441718772226,32.666666666666664,28.3216133098457,,62.73641315299382,Fast Flip
88,77641,45388,OH,Yorkshire,"Greenville, OH",Darke County,333321.72646606714,8.43944664652133,100.0,90.05326540064844,82.74281545710247,,20.601408664393443,78.23441718772226,32.666666666666664,28.3216133098457,,62.73641315299382,Fast Flip
89,87914,68314,NE,Bee,"Lincoln, NE",Seward County,276893.5520637671,5.01303559028321,81.00572979589178,93.52709587772117,81.39407572968189,,59.191980023955345,78.19346096020442,30.166666666666668,28.124392095069688,,225.39332329470403,Fast Flip
90,85540,62526,IL,Decatur,"Decatur, IL",Macon County,93779.67329289344,6.44371407568131,90.25441646099074,97.92728114867994,67.66247513034823,,68.9185652451205,78.17425791602966,27.0,26.116470999574975,,266.39028816375975,Fast Flip
91,87057,66042,KS,Richmond,"Ottawa, KS",Franklin County,275044.8939712218,4.884565715977101,80.17523040312904,86.81102362204724,99.52262473361584,,17.163776552659275,78.14898783922281,35.0,30.77526267001745,,48.24700297326982,Fast Flip
92,77694,45503,OH,Springfield,"Springfield, OH",Clark County,188375.7089799953,5.51037521489336,84.22080460207879,89.59008800370542,94.74989790887327,,8.992592306406888,78.12675558414738,33.0,30.077364504023667,,13.805958571248794,Fast Flip
93,77235,44618,OH,Dalton,"Wooster, OH",Wayne County,291409.03242988954,4.955242679240291,80.63212487266462,92.13756368689208,86.58968375698515,,42.54077511900112,78.11742571650827,31.166666666666668,28.884126613014388,,155.20950780410354,Fast Flip
94,78517,47280,IN,Taylorsville,"Columbus, IN",Bartholomew County,190602.24612604445,3.8747300460601917,73.64710141424378,89.3584993052339,100.0,,15.428791088050694,78.09397952337096,33.166666666666664,31.708138072882107,,40.93414480943011,Fast Flip
95,78271,46787,IN,South Whitley,"Fort Wayne, IN",Whitley County,235121.0951513246,5.3658406786592865,83.28645446572207,92.83232978230662,98.12144512503946,31.35795959009002,45.330893817017305,78.05278148379436,30.666666666666668,30.570373365650845,0.9953697503807503,166.9696883445628,Fast Flip
96,77284,44677,OH,Smithville,"Wooster, OH",Wayne County,250737.14176070143,4.8200907257961205,79.75842887294226,92.13756368689208,86.58968375698515,,42.54077511900112,77.9863713165499,31.166666666666668,28.884126613014388,,155.20950780410354,Fast Flip
97,65539,18619,PA,Hillsgrove,"Williamsport, PA",Sullivan County,151576.50188595068,9.868957672945337,100.0,83.80037054191754,89.26847880701163,,26.54921621977444,77.97471020241278,37.166666666666664,29.275836891255075,,87.80606008985056,Fast Flip
98,79754,49441,MI,Roosevelt Park,"Muskegon, MI",Muskegon County,244390.8890470448,3.1665880378446953,69.0692849340046,96.53774895785085,89.92665220177297,,26.081062867125986,77.93432106914803,28.0,29.372079148978386,,85.83282219438695,Fast Flip
99,85559,62549,IL,Mount Zion,"Decatur, IL",Macon County,191134.6833788508,6.167536747762603,88.46905546200034,97.92728114867994,67.66247513034823,,68.9185652451205,77.9064537661811,27.0,26.116470999574975,,266.39028816375975,Fast Flip
100,77626,45369,OH,,"Springfield, OH",Clark County,294589.3136735905,5.255874626930125,82.57557388240353,89.59008800370542,94.74989790887327,,8.992592306406888,77.87997097619609,33.0,30.077364504023667,,13.805958571248794,Fast Flip
101,77351,44842,OH,Loudonville,"Ashland, OH",Ashland County,228298.966668068,4.579319664607879,78.20195330859924,94.2218619731357,88.77673286226002,,19.424606102505976,77.8733582075777,29.666666666666668,29.203930703120047,,57.776261960103135,Fast Flip
102,78258,46773,IN,Monroeville,"Fort Wayne, IN",Allen County,248765.49970781765,6.733040094321309,92.12477777401301,92.83232978230662,98.12144512503946,31.35795959009002,15.10412004563958,77.86719129146911,30.666666666666668,30.570373365650845,0.9953697503807503,39.56567612108054,Fast Flip
103,87994,68423,NE,Pleasant Dale,"Lincoln, NE",Seward County,475753.3265735197,4.666619719981011,78.7663085192441,93.52709587772117,81.39407572968189,,59.191980023955345,77.85754776870728,30.166666666666668,28.124392095069688,,225.39332329470403,Fast Flip
104,79752,49437,MI,Montague,"Muskegon, MI",Muskegon County,261918.91818728155,3.0784916813584235,68.49978199830366,96.53774895785085,89.92665220177297,,26.081062867125986,77.84889562879289,28.0,29.372079148978386,,85.83282219438695,Fast Flip
105,77605,45344,OH,New Carlisle,"Springfield, OH",Clark County,207239.41699787896,5.2212061039862885,82.35145762629018,89.59008800370542,94.74989790887327,,8.992592306406888,77.84635353777908,33.0,30.077364504023667,,13.805958571248794,Fast Flip
106,79758,49445,MI,,"Muskegon, MI",Muskegon County,281941.07285378425,2.9956659323371553,67.96435114621625,96.53774895785085,89.92665220177297,,26.081062867125986,77.76858100097978,28.0,29.372079148978386,,85.83282219438695,Fast Flip
107,78867,47965,IN,New Market,"Crawfordsville, IN",Montgomery County,169915.19673727718,6.133234897510716,88.24730957831595,89.82167670217693,91.45915092342408,,3.4542426472353247,77.7121831457271,32.833333333333336,29.5961707608602,,-9.537848247564453,Fast Flip
108,79686,49318,MI,Casnovia,"Muskegon, MI",Muskegon County,298759.6440380427,2.9348591431371758,67.57126286945724,96.53774895785085,89.92665220177297,,26.081062867125986,77.70961775946593,28.0,29.372079148978386,,85.83282219438695,Fast Flip
109,65182,17774,PA,Unityville,"Williamsport, PA",Lycoming County,290246.5995718344,9.396665537046314,100.0,83.80037054191754,89.26847880701163,,20.941427905506025,77.69432078669935,37.166666666666664,29.275836891255075,,64.16957356497093,Fast Flip
110,85561,62551,IL,Niantic,"Decatur, IL",Macon County,123606.91488427606,5.925359949586152,86.90349244644437,97.92728114867994,67.66247513034823,,68.9185652451205,77.67161931384771,27.0,26.116470999574975,,266.39028816375975,Fast Flip
111,77072,44217,OH,Creston,"Wooster, OH",Wayne County,244170.92253783144,4.443956960705342,77.32689490287592,92.13756368689208,86.58968375698515,,42.54077511900112,77.62164122103997,31.166666666666668,28.884126613014388,,155.20950780410354,Fast Flip
112,77330,44813,OH,Bellville,"Mansfield, OH",Richland County,272208.8006805352,4.676493011019154,78.83013486184805,95.84298286243632,85.27419602676565,,18.62634266829414,77.61943037123604,28.5,28.691767714627815,,54.41163015721497,Fast Flip
113,78483,47201,IN,Columbus,"Columbus, IN",Bartholomew County,263703.8782087176,3.383085129154198,70.46884030711118,89.3584993052339,100.0,,15.428791088050694,77.61724035730107,33.166666666666664,31.708138072882107,,40.93414480943011,Fast Flip
114,76629,43321,OH,Cardington,"Columbus, OH",Morrow County,184469.84658065,4.6795879198465755,78.85014204186369,98.853635942566,100.0,25.78554502405153,19.644436426949316,77.56562471233542,26.333333333333332,32.47348407681053,0.997430217768835,58.70283340151155,Fast Flip
115,79757,49444,MI,Norton Shores,"Muskegon, MI",Muskegon County,179809.44405942355,2.776815541254587,66.54958275882848,96.53774895785085,89.92665220177297,,26.081062867125986,77.5563657428716,28.0,29.372079148978386,,85.83282219438695,Fast Flip
116,64817,16930,PA,Liberty,"Williamsport, PA",Tioga County,262780.2524742994,8.724651219107429,100.0,83.80037054191754,89.26847880701163,,17.91302154640997,77.54290046874455,37.166666666666664,29.275836891255075,,51.40502503226263,Fast Flip
